HOST_ID,Earnings
69574453,0.0
29990718,0.0
41754432,0.0
433995,0.0
8265550,0.0
29761361,0.0
94412639,24908.0
24878947,0.0
143400805,0.0
84811648,0.0
5382023,0.0
302986,0.0
15769483,0.0
43032462,0.0
10264466,0.0
19931032,32600.0
190717850,0.0
466847,0.0
22814626,0.0
216637346,0.0
157523879,0.0
100605868,0.0
81928110,0.0
7053234,0.0
71180210,70660.0
43032498,0.0
50601909,0.0
22290356,0.0
122134451,0.0
200253364,0.0
71016371,0.0
79077306,0.0
115679162,0.0
59154364,0.0
88022970,0.0
27860926,0.0
4792254,0.0
17440716,0.0
212541389,0.0
133406677,0.0
61939685,0.0
13541351,0.0
184492008,0.0
203890667,0.0
9969648,0.0
173514739,0.0
195010549,0.0
55287801,0.0
8658942,40468.0
4431872,0.0
83337218,0.0
124985349,0.0
58761221,0.0
104931344,0.0
78618642,0.0
45228053,0.0
7512090,136940.0
3285020,0.0
23830560,0.0
39657506,0.0
15343653,0.0
100933669,3654.0
51060785,0.0
335922,0.0
3252285,0.0
59088959,0.0
7512128,0.0
7118915,141267.0
95035465,0.0
28450889,0.0
1679433,0.0
154771532,0.0
190193738,0.0
1187918,0.0
45391952,0.0
8200280,36920.0
40804448,0.0
19308647,15545.0
18260075,0.0
132489329,0.0
164569201,0.0
991349,0.0
163750006,0.0
2498685,0.0
119808126,0.0
71377023,298504.0
37167232,0.0
35954821,0.0
114106510,0.0
68395167,0.0
3416224,17538.0
110993571,0.0
9969829,0.0
70787240,0.0
3940527,0.0
151724218,0.0
5710015,0.0
93102272,0.0
1450178,0.0
224993478,0.0
7577799,14918.0
10690769,0.0
1188065,0.0
136028389,0.0
8435,77908.0
12165369,0.0
5677311,0.0
102375680,0.0
102736129,0.0
40018180,0.0
5284109,0.0
7577873,1354.0
8691987,46370.0
70689048,0.0
204841243,0.0
23044392,0.0
5284137,0.0
203432235,0.0
46899508,0.0
30744891,0.0
166666558,0.0
22028607,0.0
107520320,0.0
192749896,0.0
150511946,0.0
4006222,0.0
56402260,0.0
46637397,0.0
35922269,0.0
39428446,0.0
71835997,0.0
14688626,0.0
1974643,0.0
3252595,0.0
179282305,0.0
72819083,0.0
29663630,0.0
129606037,0.0
11510170,0.0
66134435,0.0
139698599,0.0
189768109,0.0
125444529,0.0
30384562,0.0
71475633,0.0
3252661,0.0
3252663,0.0
143761849,0.0
76587450,0.0
81174980,0.0
81568197,0.0
6627782,102637.0
77996487,0.0
195666384,0.0
65839571,0.0
6660574,0.0
193372640,0.0
70722023,0.0
20586994,0.0
41853439,0.0
28615168,0.0
89530889,0.0
7283214,13050.0
401936,0.0
1188369,0.0
32547347,0.0
67084822,0.0
62792216,0.0
18883096,0.0
35004952,0.0
49816091,0.0
31466016,0.0
180789792,0.0
22585900,0.0
75113017,0.0
157426237,0.0
74392129,0.0
128590403,0.0
53355078,0.0
41545,0.0
16327242,0.0
76161624,0.0
14819932,0.0
8266339,15900.0
20062827,0.0
59974254,0.0
9773685,25116.0
219259510,0.0
30286455,199696.0
3023483,0.0
25502356,0.0
16327318,0.0
92676764,0.0
68100769,0.0
36086436,0.0
34480805,0.0
13968036,0.0
33923751,60294.0
76980905,0.0
3547828,39381.0
45621943,0.0
89203387,0.0
36479683,43327.0
202842822,0.0
206054087,0.0
93692617,10803.0
154968778,0.0
10330828,0.0
2990799,133185.0
26419945,0.0
6857453,0.0
66593523,0.0
12624628,0.0
74392314,0.0
10953470,0.0
37036801,0.0
58041091,0.0
83337988,0.0
45589257,0.0
11084563,0.0
22422296,0.0
103293724,0.0
117646133,0.0
29336376,0.0
6562617,0.0
83436349,0.0
139305791,0.0
28877632,28688.0
15541058,0.0
219554627,0.0
3973963,0.0
67347280,0.0
153953114,0.0
5383008,32850.0
187343715,0.0
1254244,0.0
217686883,0.0
103916393,0.0
106537838,0.0
23339888,0.0
68952958,0.0
209953666,0.0
30319497,0.0
155296651,0.0
204252043,0.0
29008783,0.0
45818771,0.0
27042710,0.0
41427866,0.0
93561761,0.0
25371569,0.0
13902772,0.0
10855353,0.0
74916802,0.0
26846151,0.0
121283550,0.0
131834846,0.0
29860831,0.0
128459749,0.0
11576294,0.0
63284201,0.0
199828469,0.0
10003458,0.0
27894787,0.0
164176901,0.0
8168455,0.0
31761417,0.0
139961360,0.0
1451027,8695.0
96805909,0.0
37987371,163858.0
94217262,26564.0
113746991,0.0
10593337,0.0
141763651,0.0
12035140,0.0
34284620,0.0
154903629,0.0
18162767,0.0
82551888,0.0
137208916,0.0
4990036,0.0
1090651,0.0
201368670,0.0
4367462,0.0
160113766,0.0
82945128,0.0
861297,130902.0
133145713,0.0
45098099,0.0
3843194,4809.0
39855227,0.0
24519814,0.0
3941511,0.0
6202502,0.0
3974279,0.0
2172045,0.0
93037713,0.0
50373794,0.0
42411172,38500.0
64234664,0.0
11674798,0.0
36447408,0.0
5121203,0.0
8594613,0.0
32253111,0.0
59843781,0.0
101295301,0.0
78357703,1500.0
135275728,0.0
1844435,0.0
24847573,0.0
119022806,0.0
37364950,0.0
69084394,0.0
84354286,0.0
8168690,0.0
10626300,0.0
795905,0.0
43459841,0.0
30549251,0.0
112534787,0.0
181871875,0.0
29041927,0.0
129901837,0.0
5055759,0.0
172172560,0.0
28189980,0.0
215262494,0.0
6169891,0.0
103916838,0.0
146679080,0.0
141174068,0.0
173375,0.0
8004935,0.0
30385479,0.0
77112649,0.0
95495495,0.0
124167496,0.0
73082190,12263.0
25044306,0.0
12297556,0.0
18097493,0.0
7447892,0.0
140158300,0.0
183575900,0.0
106210665,0.0
15541610,0.0
167814506,0.0
139306353,0.0
34121078,0.0
1385847,0.0
52307319,0.0
4597113,0.0
24225157,0.0
10102151,0.0
81110415,0.0
6628754,8257.0
222635418,0.0
25077150,0.0
72426911,0.0
35661214,0.0
217949612,0.0
71574960,197625.0
2139569,0.0
59614645,0.0
7873981,0.0
76457406,0.0
218867155,0.0
29992411,0.0
34285020,0.0
75965920,95800.0
9283041,0.0
87533033,0.0
37266924,0.0
61842924,0.0
130524661,0.0
203105783,0.0
116270589,0.0
44017153,0.0
104801796,0.0
52438534,0.0
12166669,0.0
24716813,0.0
52602384,0.0
12428817,0.0
196257304,0.0
89368090,0.0
29173277,0.0
2598433,263930.0
6989346,134599.0
48866849,0.0
87139873,0.0
17770025,0.0
3221040,0.0
40642111,0.0
18818626,0.0
5908035,0.0
198420036,0.0
38938184,0.0
41199184,0.0
138389083,0.0
110044782,0.0
7448176,39414.0
14952048,0.0
48965233,0.0
16262773,0.0
21767797,0.0
89171578,0.0
29763199,0.0
11708035,0.0
67085956,0.0
6563461,0.0
34776711,0.0
861840,57465.0
5744277,0.0
49915542,0.0
68298395,0.0
62170786,0.0
30779046,0.0
19736250,0.0
24979133,0.0
111158974,0.0
62072513,0.0
37922502,0.0
163194570,0.0
28321485,0.0
45328089,0.0
201762524,0.0
14329567,0.0
192292576,0.0
9381614,0.0
147859183,0.0
33826553,0.0
24520441,235300.0
27076351,0.0
13838079,0.0
143763203,0.0
117221125,0.0
37594891,0.0
15312652,0.0
763666,1840.0
68757276,0.0
21374752,0.0
49653538,0.0
58205987,0.0
19834661,0.0
50407207,0.0
27109161,0.0
59287346,0.0
82814775,0.0
30320445,0.0
111847235,0.0
52832071,0.0
184166218,0.0
23570251,0.0
25372495,8281.0
35006292,0.0
21702489,0.0
17606502,0.0
69707623,0.0
98051943,22250.0
67512172,6704.0
81536878,0.0
145500017,0.0
46802801,0.0
1156979,0.0
45033332,0.0
81471352,0.0
86976379,0.0
21178236,0.0
567167,63875.0
109520768,0.0
1451910,47320.0
78292872,0.0
2205580,0.0
95561612,0.0
10856332,0.0
30320528,0.0
180725650,0.0
10143,0.0
111814568,0.0
33171371,0.0
18294704,0.0
796593,0.0
21571506,0.0
205760434,0.0
21768117,0.0
70789054,0.0
190162889,0.0
1386451,0.0
50603993,0.0
97626088,28796.0
153429992,0.0
42313707,0.0
72296427,0.0
48015341,0.0
20981754,0.0
170993663,0.0
6006790,0.0
56666133,0.0
193046551,0.0
82225176,0.0
39921694,5708.0
31631394,0.0
208087084,0.0
33990701,0.0
136751152,0.0
101984310,6585.0
75638844,0.0
4499519,108185.0
193931330,0.0
28649539,0.0
66988100,0.0
9906248,0.0
1189967,0.0
10135649,0.0
146679909,0.0
58337393,15561.0
126789747,0.0
31991928,0.0
72525948,0.0
62957694,0.0
168372355,0.0
16787587,0.0
54208652,0.0
6989965,47242.0
9218190,0.0
217688207,0.0
84486308,0.0
54044843,0.0
107063469,0.0
64202927,0.0
62040243,0.0
25503927,0.0
9119930,0.0
91891900,27201.0
118565052,0.0
41429181,0.0
121514175,0.0
111814852,0.0
144025796,0.0
98183371,0.0
9251032,0.0
109357275,0.0
12888289,0.0
98674918,0.0
203663594,0.0
49129707,0.0
6564076,0.0
187377899,0.0
9251065,0.0
50866427,0.0
19638524,0.0
8464638,0.0
54667519,0.0
87402755,0.0
186362126,0.0
102279443,23192.0
9218327,0.0
27699479,0.0
194423074,0.0
162146601,0.0
58042666,0.0
30222638,0.0
137505076,0.0
29829432,0.0
8923451,0.0
39496008,60849.0
35137868,0.0
4237644,0.0
1157458,0.0
35924309,0.0
10824022,0.0
36546910,0.0
16263522,0.0
2173283,0.0
145500525,0.0
139143541,0.0
129771913,0.0
133802383,0.0
5777812,0.0
8333724,0.0
100706730,0.0
9972140,0.0
123087284,0.0
22456757,0.0
11708861,0.0
45492692,0.0
44181984,0.0
36776417,0.0
102607334,0.0
11315693,110200.0
78096885,0.0
15870464,0.0
8727044,30141.0
73869834,10466.0
86256140,0.0
11708944,0.0
20621843,0.0
164997653,0.0
64465431,25892.0
12823068,0.0
13838876,0.0
53062176,0.0
61549088,0.0
15444512,0.0
35039781,0.0
26126888,0.0
224569898,0.0
84814383,0.0
7252528,0.0
16591407,0.0
731698,0.0
189246006,0.0
10136127,34545.0
21047879,0.0
24947273,0.0
70003280,0.0
3189331,0.0
38873683,0.0
1288792,0.0
221063769,0.0
11512417,0.0
59288163,0.0
5450346,0.0
9939566,0.0
123120239,0.0
199535220,0.0
76655222,0.0
70265465,15731.0
23079552,0.0
78031489,0.0
53783170,0.0
150448770,0.0
138816141,0.0
1550996,0.0
3189406,95480.0
210774700,0.0
46475951,0.0
75082420,0.0
1157814,192113.0
142682809,0.0
221915835,0.0
25078465,486250.0
38054603,0.0
4139742,0.0
49031919,0.0
2140917,0.0
128559865,0.0
87632633,0.0
121907966,0.0
140618496,0.0
110570242,0.0
162540307,0.0
39627543,0.0
76571,0.0
21113639,0.0
53914411,0.0
16067386,0.0
5253948,0.0
37071683,0.0
79768391,0.0
38120264,0.0
19540811,0.0
65841996,0.0
187542361,0.0
8334171,0.0
97397613,21870.0
72330097,13860.0
6400881,0.0
31697786,0.0
8039293,0.0
55454590,0.0
95366021,0.0
26323846,0.0
183413644,0.0
196062094,0.0
2599825,0.0
20196242,0.0
10202003,0.0
9776027,0.0
65776540,15635.0
148319132,0.0
17574814,0.0
7318435,0.0
11152294,0.0
189770663,0.0
3091369,0.0
10660778,0.0
130952117,0.0
3353526,0.0
202812342,0.0
82357181,0.0
48409537,0.0
47295431,0.0
82717642,0.0
32222156,0.0
10791886,0.0
78883791,0.0
46541774,0.0
830415,0.0
3320788,0.0
15248342,0.0
1879006,0.0
15051749,0.0
30387175,0.0
57813998,0.0
198159343,0.0
175352816,0.0
192719856,0.0
21375995,0.0
77376509,0.0
151301119,0.0
141405184,0.0
10595328,0.0
1158145,5587.0
31370240,0.0
201206788,0.0
26127384,0.0
1256472,0.0
6532123,62972.0
31403040,0.0
32418850,0.0
36940844,0.0
64203821,17887.0
61975600,0.0
2174005,0.0
57682998,0.0
5123126,0.0
43134009,0.0
33041470,0.0
36318280,0.0
17476693,0.0
5549151,54577.0
68136032,0.0
44129,0.0
22391906,0.0
5942374,283380.0
30616679,0.0
22981736,0.0
1748076,0.0
79244411,0.0
44903550,0.0
4140161,108753.0
39824519,0.0
28224654,0.0
56536206,0.0
36711580,0.0
37694626,0.0
55323810,0.0
163851428,0.0
193506468,0.0
134950051,0.0
156675240,0.0
41102516,0.0
11447486,0.0
139635904,0.0
123710659,0.0
47197389,0.0
133409997,0.0
13348048,0.0
25701588,0.0
125742292,0.0
195472601,0.0
8039642,0.0
11185378,0.0
181316835,0.0
45853929,43667.0
178859248,0.0
148286711,0.0
30780666,0.0
797956,0.0
15576327,0.0
21540104,0.0
91139346,0.0
191769879,0.0
601369,0.0
54504730,24996.0
108211487,0.0
167193888,0.0
24522023,0.0
17968424,0.0
109784362,0.0
6925622,0.0
66760005,0.0
23539017,0.0
13348171,0.0
15576395,0.0
50834769,0.0
10890580,0.0
92056919,1223.0
47066472,0.0
184855913,0.0
52899176,0.0
199339372,0.0
62008686,4088.0
4337007,60420.0
19475826,0.0
54570356,0.0
24915318,0.0
62008698,11755.0
17214844,0.0
4337023,0.0
55782784,0.0
10661250,0.0
49655170,0.0
157658506,0.0
189574538,0.0
10562967,19680.0
86879639,0.0
63810974,0.0
108899747,0.0
10628521,0.0
34778540,0.0
9153966,0.0
11840946,0.0
27078069,0.0
68267449,0.0
74755517,0.0
94023103,0.0
9579975,26558.0
69578185,0.0
3452367,0.0
830928,0.0
3354068,0.0
1486293,0.0
12430815,0.0
109587935,0.0
71314919,0.0
29961706,0.0
151301611,0.0
123448817,0.0
44871153,0.0
157724149,0.0
202845686,0.0
50736633,0.0
37203476,0.0
155921941,0.0
7548436,0.0
16428564,0.0
2371102,0.0
18066977,0.0
7581218,0.0
52112932,0.0
8662570,0.0
163196474,0.0
45854271,8936.0
97988174,0.0
19476046,0.0
96185944,0.0
30322264,0.0
155496034,0.0
5254756,51220.0
177057381,0.0
79310439,0.0
18689643,0.0
201830000,0.0
119877234,0.0
30977654,0.0
7450232,20026.0
38710908,0.0
7614081,86462.0
37727873,0.0
62664328,0.0
113421970,0.0
39267987,0.0
25144997,0.0
202321574,0.0
132165288,0.0
54636203,0.0
109194927,0.0
831158,0.0
29077176,0.0
51752634,0.0
219918011,0.0
47656640,0.0
52604612,0.0
10596036,0.0
142290631,0.0
92352202,9498.0
48115409,0.0
52702934,0.0
24456919,0.0
12824283,0.0
81538788,0.0
60141290,0.0
106639084,0.0
110046958,0.0
9252591,0.0
168570612,0.0
72593141,0.0
58601207,0.0
274170,0.0
10333951,0.0
20262664,0.0
8138506,0.0
37990154,0.0
221261586,0.0
37891864,0.0
99004186,0.0
9580316,0.0
14823197,0.0
18362144,0.0
27209511,0.0
92417850,0.0
10104636,0.0
62598975,0.0
14561089,0.0
16396099,0.0
5910341,39073.0
140095302,0.0
122040144,0.0
46804820,0.0
24293205,0.0
140488543,0.0
26554214,0.0
139505510,0.0
33927017,0.0
128954225,0.0
2043762,0.0
60960633,0.0
8138621,85350.0
53948290,0.0
10006407,0.0
207204236,0.0
5418898,0.0
35827614,0.0
2109344,0.0
13643691,0.0
2895792,3993.0
78098355,0.0
86355893,0.0
38481847,0.0
9154489,25400.0
37302203,0.0
5124028,0.0
183742400,0.0
4501445,0.0
1028043,104618.0
87338960,0.0
136818642,0.0
47919061,0.0
470998,0.0
2011093,19635.0
155168729,0.0
43298782,0.0
5615582,0.0
95268839,0.0
12270,0.0
119975921,0.0
98054133,0.0
97005568,14257.0
5976083,0.0
119484437,0.0
190459926,0.0
2699296,0.0
28422176,0.0
1978403,0.0
55586851,0.0
40349733,0.0
80130087,0.0
128167983,0.0
63320112,0.0
84914225,0.0
117813296,0.0
3321906,0.0
73347124,42070.0
61812791,0.0
178139193,0.0
214708294,0.0
16068686,0.0
61419600,0.0
766039,57667.0
48902235,0.0
4173917,0.0
25768029,0.0
120139871,0.0
100708449,0.0
80785507,0.0
36450409,0.0
157069419,0.0
62271598,0.0
193736816,0.0
634995,0.0
38875261,0.0
18067582,0.0
51622016,0.0
164507777,0.0
1978507,0.0
54374542,0.0
130953361,0.0
86782099,0.0
25669785,0.0
53293214,0.0
26390688,14352.0
2044077,0.0
213233838,0.0
17477818,0.0
1028287,40098.0
10662081,0.0
77344970,0.0
60666061,0.0
71872719,0.0
222310608,0.0
25440467,5541.0
165425364,0.0
164049109,0.0
27767001,0.0
4272347,11000.0
62664923,0.0
59551965,0.0
30060774,0.0
62435568,0.0
19738866,0.0
82194687,0.0
50999557,0.0
35008782,0.0
52179214,0.0
16396572,0.0
109752609,0.0
38678821,0.0
19411244,0.0
16593200,0.0
47591732,0.0
161624373,0.0
191181109,0.0
14037304,0.0
96481593,0.0
151138629,0.0
183152969,0.0
47198537,0.0
223588688,0.0
17215827,0.0
10432853,0.0
159134044,0.0
80752999,0.0
155267432,0.0
19345781,0.0
179188105,0.0
87634322,0.0
12235160,0.0
200716697,0.0
22819224,0.0
11415968,0.0
15872416,0.0
77410729,0.0
6533551,0.0
50999731,3151350.0
189968827,0.0
115061182,0.0
152744383,0.0
41824720,0.0
62075348,0.0
114897364,0.0
25440729,0.0
48706018,0.0
49099238,0.0
111078,0.0
1323522,0.0
186921475,0.0
2077191,0.0
96907791,0.0
48181776,0.0
84914705,0.0
49754641,0.0
202912273,0.0
133968408,0.0
136655386,0.0
602654,28939.0
69775906,0.0
122106404,0.0
133837362,0.0
122106419,0.0
16331318,0.0
47231544,8757.0
107655736,0.0
83112506,0.0
156086844,0.0
57193027,0.0
56046155,0.0
21017164,0.0
57258575,0.0
22065744,0.0
8925777,0.0
2503251,0.0
111948371,0.0
6238809,0.0
55980649,0.0
7975530,44950.0
91599466,0.0
57291376,0.0
4895348,0.0
4928117,5805.0
47657600,0.0
1454728,5040.0
9908873,32923.0
4731532,0.0
61125261,0.0
68006541,0.0
23900837,0.0
108212902,0.0
26227371,0.0
114733742,0.0
54244018,0.0
206746291,0.0
36483772,4843.0
137704126,0.0
144356032,0.0
42709700,0.0
60437189,0.0
8303306,0.0
43889355,0.0
71742158,0.0
88617682,0.0
121975508,0.0
11743972,0.0
35435236,0.0
6042355,0.0
219263739,0.0
4043519,0.0
27538177,0.0
4633346,0.0
1192708,0.0
47657736,0.0
92844809,0.0
17642254,0.0
45331219,0.0
136459030,0.0
12595991,0.0
7287583,0.0
76460838,0.0
46871342,0.0
9089852,0.0
51819326,0.0
64303951,0.0
92353359,0.0
24294225,0.0
39662418,0.0
147206998,0.0
80261977,26335.0
22131547,0.0
50541403,0.0
37499744,1690.0
10236772,0.0
2044776,0.0
51098476,0.0
185021308,0.0
135410560,0.0
65418116,0.0
86815636,0.0
106214297,0.0
22295450,0.0
100807581,0.0
165524382,0.0
144288,0.0
6927267,0.0
12104613,0.0
28029864,0.0
107230128,0.0
70267825,0.0
46969780,0.0
799669,0.0
10859445,0.0
2044860,0.0
8401857,67891.0
224310225,0.0
159364055,0.0
17970139,0.0
120108001,0.0
44610533,0.0
6927334,0.0
100447206,0.0
36746216,0.0
5813231,0.0
83833842,0.0
23344129,0.0
44020745,0.0
8401931,3431.0
36090892,0.0
131085323,0.0
85144591,0.0
34518042,0.0
75510810,0.0
29799452,0.0
13382687,0.0
201438239,0.0
152187939,0.0
34190372,0.0
37663782,0.0
210940969,0.0
149992491,0.0
82424882,0.0
143373366,0.0
44184645,0.0
15152203,0.0
31208523,0.0
1848403,0.0
5190745,0.0
202126425,0.0
4076645,0.0
208745574,0.0
15479913,0.0
30127214,0.0
1324143,0.0
39826563,0.0
55555219,0.0
67777684,0.0
77837459,0.0
29602966,0.0
77968539,0.0
81310877,0.0
136459422,0.0
141571234,0.0
73217188,0.0
28193959,0.0
133182632,0.0
67253416,0.0
41661612,0.0
69088442,0.0
65647803,0.0
19969222,0.0
168473803,0.0
53654731,0.0
45855960,0.0
26424537,0.0
8729833,0.0
10826987,0.0
1193202,0.0
187151611,0.0
1815807,0.0
2471170,0.0
47494408,0.0
184300811,0.0
144520462,0.0
30520594,0.0
73118995,58346.0
6698264,0.0
88945944,0.0
4306203,0.0
124106015,0.0
110212409,0.0
56210747,0.0
79148347,0.0
114013508,0.0
7058759,0.0
99104075,38729.0
11547990,0.0
2045273,0.0
52704605,0.0
29996382,0.0
32683361,0.0
125252972,0.0
4371822,29990.0
48248174,0.0
1389938,0.0
2798983,0.0
10368419,0.0
210187688,0.0
124794287,0.0
147436990,0.0
22787519,0.0
56112579,0.0
151401927,0.0
126006739,0.0
9614808,0.0
60536281,0.0
58373599,0.0
44611041,0.0
12957154,1650.0
135247339,0.0
1586671,0.0
143799813,0.0
168015371,0.0
41203231,0.0
6239778,0.0
146191910,0.0
50935335,0.0
80786984,0.0
169784873,0.0
8336938,169447.0
45397553,0.0
1291828,0.0
22459966,184578.0
72758848,0.0
111621700,0.0
72365649,0.0
996946,0.0
121878100,0.0
44873304,0.0
16004699,14535.0
117519963,0.0
172930653,0.0
32978529,0.0
1226340,0.0
129185396,0.0
75478652,0.0
17512060,0.0
159004317,0.0
25966246,0.0
16397992,0.0
49952425,0.0
25245356,0.0
8959661,155267.0
70760110,0.0
36714161,0.0
8992436,0.0
33470149,0.0
31110857,0.0
1160922,0.0
193476320,0.0
196851427,0.0
55686884,0.0
1029866,0.0
636661,0.0
130954997,0.0
97302265,0.0
2242299,0.0
209172225,0.0
107558660,0.0
140490500,0.0
9287441,0.0
1750808,0.0
188331806,0.0
41400095,0.0
6928160,0.0
157202213,0.0
53491505,0.0
136230709,0.0
83081020,0.0
77838141,17428.0
20231998,142244.0
75806537,0.0
49428300,0.0
37992269,0.0
931661,0.0
149894995,0.0
16430937,0.0
18069337,0.0
215463771,0.0
62994274,0.0
11614051,0.0
58406768,0.0
10434420,0.0
75282294,0.0
3290999,0.0
203536246,0.0
13219715,59780.0
15906696,0.0
2471822,12595.0
125286291,0.0
138360728,0.0
65615773,0.0
735136,0.0
156579745,0.0
95926185,0.0
211892140,0.0
138426294,0.0
202782655,0.0
7157696,0.0
3291073,0.0
174110658,0.0
13940687,0.0
101464022,0.0
22951902,0.0
21936096,0.0
54507492,0.0
18331622,0.0
51099627,0.0
108083192,0.0
192329723,0.0
24164348,0.0
3028993,84410.0
15284232,0.0
55293966,0.0
59389970,0.0
3618837,0.0
131807253,0.0
17381399,11778.0
148977695,0.0
28915745,0.0
14858279,0.0
7485479,0.0
11843626,0.0
2471983,0.0
51099696,0.0
72005688,0.0
60536896,0.0
132102214,0.0
202061896,0.0
127416398,0.0
84752465,0.0
10172501,0.0
66828381,0.0
129808479,0.0
41400421,0.0
175323243,0.0
72333421,79585.0
2472050,0.0
28555378,8070.0
11614337,0.0
17021058,0.0
32618632,0.0
10991756,69055.0
34879634,0.0
81967254,0.0
116471959,0.0
30292126,0.0
7026846,0.0
74922149,0.0
74070181,0.0
214939815,0.0
47265966,0.0
91404462,0.0
71579824,0.0
139933873,0.0
195442872,0.0
44513465,0.0
2996412,6290.0
101660866,0.0
210352325,0.0
75938010,0.0
138426587,0.0
21510377,0.0
14989548,0.0
128170226,0.0
66664692,0.0
6404341,0.0
199276793,0.0
9877759,0.0
1227011,0.0
138983690,0.0
78166286,0.0
151435539,0.0
48445727,0.0
1030435,0.0
20265253,0.0
81705258,0.0
10139957,0.0
223066421,0.0
10271042,0.0
80165186,0.0
10369348,26467.0
12728646,0.0
104642900,0.0
36747606,0.0
71514458,71500.0
39631194,10500.0
82000226,6959.0
182663524,0.0
35371365,0.0
1980775,0.0
74234217,0.0
37730667,0.0
25180529,0.0
25704818,0.0
110868852,0.0
95762806,33088.0
29899129,0.0
20035962,0.0
60373371,230050.0
215234937,0.0
178534781,0.0
52443526,0.0
93763976,0.0
137181580,0.0
177420687,0.0
35469713,0.0
72890769,60575.0
65943955,0.0
37370261,0.0
49133979,0.0
13973915,0.0
20232605,0.0
98744743,0.0
47790511,0.0
29768116,0.0
224999866,0.0
8534462,0.0
13285834,0.0
37272011,0.0
19642834,0.0
34552280,0.0
45627864,0.0
179255768,0.0
14793179,0.0
45464035,0.0
29407725,0.0
81770993,0.0
10533365,0.0
32684534,0.0
41761272,98342.0
51100161,0.0
74856967,0.0
25377287,0.0
42613257,0.0
47659537,0.0
34945556,0.0
14989846,0.0
37370391,0.0
22100505,0.0
55196192,0.0
22166049,0.0
100547105,0.0
89405989,0.0
190822952,0.0
137181746,0.0
135838262,0.0
205797944,0.0
114702916,0.0
70761029,26596.0
21314116,0.0
145832521,0.0
219953738,0.0
19348049,0.0
14760533,0.0
116898391,0.0
73874008,1653.0
1292892,1350.0
55360098,0.0
9058916,0.0
82950757,0.0
5683822,0.0
28916336,0.0
137837172,0.0
16333429,0.0
14563963,0.0
8108675,0.0
16071305,0.0
38288010,0.0
20363917,0.0
9681550,109500.0
90978960,0.0
43825813,0.0
6634143,0.0
48708257,0.0
27278009,0.0
64371389,0.0
126106305,0.0
76233413,0.0
17316550,0.0
66337479,0.0
175913670,0.0
49822414,0.0
128465619,0.0
66501332,0.0
1489623,76992.0
188922587,0.0
31308509,0.0
222280419,0.0
29473513,0.0
164739817,0.0
9911024,0.0
23018226,0.0
7486194,0.0
189348595,0.0
124926711,0.0
43039483,0.0
25803524,0.0
94845701,0.0
46185222,2632.0
27376397,0.0
120273682,0.0
48413460,0.0
6372118,66241.0
45103895,0.0
144161560,0.0
70761241,0.0
130366231,0.0
136985372,0.0
49232678,0.0
22625082,0.0
207895357,0.0
89733955,0.0
72006468,0.0
19872594,0.0
52345683,0.0
3685210,41667.0
7879515,0.0
3783518,0.0
10042227,0.0
137542522,0.0
55753594,0.0
12008316,28710.0
76659580,0.0
66829189,0.0
25082758,0.0
78134157,0.0
116308886,0.0
3881880,400.0
6863778,0.0
25639842,0.0
93764515,8100.0
637868,0.0
68172721,0.0
98974651,0.0
44514236,0.0
98450365,0.0
25148354,0.0
224836548,0.0
154909644,0.0
41434060,0.0
63355854,0.0
3324885,34817.0
61029343,0.0
33766373,0.0
11451369,0.0
141048809,0.0
45300719,0.0
491517,0.0
5356540,0.0
54737932,0.0
100678674,0.0
1784852,0.0
20429851,0.0
91372572,0.0
12860450,0.0
4504615,0.0
22297640,0.0
76266539,0.0
45202477,0.0
177912879,0.0
19872829,0.0
21806150,0.0
21150795,0.0
8567894,0.0
64470107,0.0
183811164,0.0
9878622,0.0
49527906,0.0
18693225,2615.0
7650416,77868.0
28785776,0.0
35044467,0.0
194329725,0.0
164347008,0.0
33700994,0.0
98483334,6108.0
104512650,0.0
212089995,0.0
19545235,0.0
112180376,0.0
4144285,0.0
72203424,0.0
127614123,0.0
62045361,0.0
41073856,0.0
34946246,0.0
26819783,0.0
108281030,0.0
121945293,0.0
10173646,0.0
195673296,0.0
218741969,0.0
43302103,0.0
28294364,0.0
900324,0.0
127286500,0.0
3292394,0.0
188890349,0.0
82394355,0.0
42876151,0.0
123976966,0.0
49593610,0.0
24984847,0.0
3292432,0.0
31833364,0.0
148126999,0.0
23051546,0.0
2899231,0.0
93732129,0.0
28196129,0.0
210779431,0.0
68566314,0.0
26393899,0.0
92486964,0.0
205307188,0.0
62537019,3940.0
149536064,0.0
44350788,0.0
66600261,0.0
100416844,0.0
185711955,0.0
31407449,0.0
5422425,0.0
23117148,0.0
189775204,0.0
18922854,0.0
11582825,0.0
187317626,0.0
36060539,0.0
35601789,0.0
145866111,0.0
3816836,86300.0
34225543,0.0
188595598,0.0
194821520,0.0
13024659,0.0
28294550,0.0
115195287,0.0
51166626,0.0
2833833,25010.0
43138473,0.0
128728491,0.0
81509804,0.0
4079033,0.0
3620282,5343.0
20331963,0.0
213237178,0.0
83148223,0.0
49135040,0.0
108805572,0.0
214875593,0.0
154910154,0.0
183418321,0.0
12926418,0.0
32128490,0.0
82492908,0.0
33832431,0.0
20332020,0.0
22101496,0.0
63979000,0.0
5619197,75578.0
139181576,0.0
16760333,0.0
82558478,0.0
22461971,0.0
76430867,0.0
220642836,0.0
184434199,0.0
16334360,0.0
48669,12707.0
24329757,0.0
